match_id,index,id,period,minute,second,location_x,location_y,team_id,team_name,player_id,player_name,end_location_x,end_location_y,end_location_z,key_pass_id,outcome_id,outcome_name
7545,1767,a3627b9f-579c-4fc5-bb6e-e23e70f9ccc8,1,46,33,99.0,34.0,785,Croatia,5465,Ante Rebić,120.0,44.2,5.5,9dfaca7d-b15a-4a96-a613-86c152dcb531,98,Off T
7545,1973,fe0fb9c9-94ca-4621-968b-3da838d63fc2,2,48,34,96.0,28.0,779,Argentina,19597,Marcos Javier Acuña,100.0,29.0,,50d1a2a4-c468-4713-9450-a26321920a52,96,Blocked
7545,2116,be5aac53-3293-4aad-8f59-75643134666f,2,52,16,111.0,29.0,779,Argentina,3237,Sergio Leonel Agüero del Castillo,117.0,38.3,0.2,33be829f-bf3d-4d69-8f90-9ad541d1c235,100,Saved
7545,2128,da01565d-ba3d-47ee-8121-7a829ae35dcc,2,52,35,108.0,30.0,785,Croatia,5465,Ante Rebić,120.0,40.7,1.9,,97,Goal
7545,2413,ce1cb8df-690a-4f3d-bce0-8ed6ece2f483,2,63,1,113.0,34.0,779,Argentina,5499,Maximiliano Eduardo Meza,119.0,37.2,0.2,77e1f554-5294-42fe-bc35-e963a96640a7,100,Saved
7545,2419,32abd83f-7bb2-4fa8-961a-0d38c16a2409,2,63,3,117.0,36.0,779,Argentina,5503,Lionel Andrés Messi Cuccittini,118.0,36.0,,e8b112e1-541f-439e-b431-7853dea4466f,96,Blocked
7545,2425,65eac8c8-0065-4261-91c9-795ddd4cfcdc,2,63,26,109.0,43.0,779,Argentina,3090,Nicolás Hernán Otamendi,120.0,38.5,3.9,f9c2d18e-93ca-42ba-961c-a6b285ace746,98,Off T
7545,2469,7a8bd85d-bc9c-4d80-af9b-480489b00ee2,2,65,24,115.0,49.0,785,Croatia,5472,Mario Mandžukić,120.0,45.2,2.0,cefb4735-3d50-427a-8032-fc64c488c3eb,98,Off T
7545,2733,f52f4f37-ce5a-4335-9748-d9cbe56d7846,2,70,44,107.0,59.0,779,Argentina,5743,Paulo Bruno Exequiel Dybala,120.0,36.0,3.8,,98,Off T
7545,3054,41eaaa48-d6b0-48e5-b15d-393540cbe7e1,2,79,29,103.0,24.0,785,Croatia,5470,Ivan Rakitić,106.0,30.0,,39dfa67a-5554-42eb-aef3-de3fbe0de07d,96,Blocked
7545,3081,acf34122-1d61-4be5-b00c-28e5802a98c8,2,79,54,93.0,45.0,785,Croatia,5463,Luka Modrić,120.0,44.0,1.1,c47ed556-5e66-40e3-a875-7c7af36af6d5,97,Goal
